num__Temperature(°C),num__Humidity(%),num__Wind speed (m/s),num__Visibility (10m),num__Dew point temperature(°C),num__Solar Radiation (MJ/m2),num__Rainfall(mm),num__Snowfall (cm),cat__Seasons_Spring,cat__Seasons_Summer,cat__Seasons_Winter,cat__Holiday_No Holiday,cat__Functioning Day_Yes,Rented Bike Count
0.7214479361616107,0.3326781975328039,-0.6995561710152931,0.9258713477706347,0.8060099835828815,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,736
0.6963310241117269,0.3817910933228097,-0.8925614955119693,0.9258713477706347,0.7983527952092601,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,437
0.6712141120618429,0.4800168849028212,-0.024037535276926314,0.9258713477706347,0.8136671719565028,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,304
0.6544695040285871,0.5291297806928269,-0.4100481842702787,0.9258713477706347,0.8213243603301243,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,240
0.6377248959953312,0.5782426764828327,-0.5065508465186169,0.9258713477706347,0.8213243603301243,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,248
0.6209802879620754,0.6273555722728384,-0.1205401975252643,0.9258713477706347,0.8213243603301243,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,655
0.6377248959953312,0.5291297806928269,-0.3135455220219407,0.9258713477706347,0.8060099835828815,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1448
0.6712141120618429,0.4800168849028212,-0.4100481842702787,0.9258713477706347,0.8136671719565028,-0.4479247484385107,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2329
0.7465648482114947,0.2835653017427982,-0.1205401975252643,0.9258713477706347,0.8060099835828815,-0.056533808803509694,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1322
0.8219155843611461,0.1362266143727809,-0.7960588332636312,0.9258713477706347,0.8136671719565028,0.2888111379332558,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,915
0.8888940164941698,0.1362266143727809,-0.5065508465186169,0.9258713477706347,0.874924678945474,0.4384606148525209,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,972
0.9558724486271934,0.03800082279276942,-0.21704285977360252,0.9258713477706347,0.8902390556927167,0.6341560846700216,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1119
1.0228508807602172,-0.10933786457724784,0.2654704514680881,0.8666865192296739,0.8825818673190954,0.9679895331822281,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1014
1.198669265109404,-0.4531281351072881,-0.21704285977360252,0.8354500819441668,0.874924678945474,2.268788832557379,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1097
1.248903089209172,-0.4531281351072881,-0.3135455220219407,0.8650424962146472,0.9208678091872025,1.6126334337575239,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1200
1.2823923052756836,-0.5022410308972939,-0.3135455220219407,0.9176512326955013,0.9208678091872025,1.3018229816944349,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1436
1.2572753932257996,-0.3549023435272766,-0.3135455220219407,0.9258713477706347,0.9744681278025521,0.7147365722419334,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2021
1.1568077450262642,-0.10933786457724784,0.0724651269714119,0.9258713477706347,0.9974396929234163,-0.11409129992630401,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,3146
1.0479677928101008,0.1362266143727809,-1.0855668200086457,0.9258713477706347,1.012754069670659,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2365
0.9809893606770774,0.18533951016278669,-0.7960588332636312,0.9258713477706347,0.9744681278025521,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2003
0.9140109285440537,0.43090398911281547,-1.0855668200086457,0.9258713477706347,1.0050968812970376,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2000
0.8302878883777742,0.5782426764828327,-0.6995561710152931,0.9258713477706347,0.9897825045497948,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1713
0.7967986723112622,0.72558136385285,-1.37507480675366,0.8929908874701009,1.012754069670659,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1303
0.7716817602613786,0.7746942596428557,-0.603053508766955,0.8633984731996205,1.0050968812970376,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,971
0.7298202401782389,0.8238071554328614,-0.603053508766955,0.38498777582685384,0.9821253161761734,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,775
0.7047033281283549,0.8238071554328614,-0.603053508766955,0.9258713477706347,0.9591537510553094,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,482
0.679586416078471,0.8729200512228672,-0.9890641577603075,0.9176512326955013,0.9591537510553094,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,349
0.6544695040285871,0.8729200512228672,-0.6995561710152931,0.9258713477706347,0.9361821859344451,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,223
0.6544695040285871,0.922032947012873,-0.7960588332636312,0.9258713477706347,0.9514965626816879,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,249
0.6293525919787032,0.9711458428028787,-0.6995561710152931,0.9258713477706347,0.9438393743080664,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,644
0.6377248959953312,0.8729200512228672,-0.4100481842702787,0.9258713477706347,0.9208678091872025,-0.5860627271332169,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1456
0.7130756321449827,0.5782426764828327,-0.21704285977360252,0.9028550255602611,0.8825818673190954,-0.21769478394733366,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2253
0.7884263682946344,0.5291297806928269,-0.4100481842702787,0.9258713477706347,0.9361821859344451,0.04706967521751995,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1201
0.8721494084609139,0.3326781975328039,-0.3135455220219407,0.919295255710528,0.9361821859344451,0.21974214858590277,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,936
0.9307555365773096,0.2835653017427982,-0.4100481842702787,0.9258713477706347,0.9668109394289306,0.4384606148525209,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,982
1.039595488793473,-0.10933786457724784,-0.5065508465186169,0.8601104271695671,0.8978962440663382,0.8989205438348752,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1088
1.1316908329763804,-0.06022496878724208,-0.5065508465186169,0.9258713477706347,0.9974396929234163,1.4169379639400235,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1155
1.1233185289597525,-0.011112072997236332,-0.21704285977360252,0.9028550255602611,1.012754069670659,0.921943540283993,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1199
1.1484354410096365,-0.15845076036725358,0.0724651269714119,0.9258713477706347,0.9744681278025521,0.6111330882209038,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1347
1.1233185289597525,-0.06022496878724208,-0.1205401975252643,0.9258713477706347,0.9897825045497948,0.17369615568766733,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1503
1.0898293128932406,-0.10933786457724784,-0.024037535276926314,0.9258713477706347,0.9438393743080664,-0.17164879104909825,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2059
1.0730847048599848,-0.06022496878724208,-0.21704285977360252,0.9258713477706347,0.9514965626816879,-0.3788557590911576,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2826
1.039595488793473,0.08711371858277517,-0.5065508465186169,0.9258713477706347,0.9821253161761734,-0.6090857235823346,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1996
1.014478576743589,0.1362266143727809,-0.603053508766955,0.9258713477706347,0.9821253161761734,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1869
0.9893616646937052,0.1362266143727809,-0.1205401975252643,0.9258713477706347,0.9591537510553094,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1259
0.9307555365773096,0.72558136385285,0.3619731137164263,0.1712647838733842,1.1276118952749798,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,567
0.7884263682946344,1.4131619049129305,-0.603053508766955,0.6135069749155637,1.2194981557584366,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,810
0.7465648482114947,1.2167103217529074,-0.21704285977360252,0.9258713477706347,1.1199547069013585,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,906
0.7465648482114947,1.0202587385928845,-0.3135455220219407,0.9258713477706347,1.0586971999123873,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,881
0.7381925441948666,0.9711458428028787,-0.6995561710152931,0.9258713477706347,1.0357256347915234,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,580
0.7298202401782389,1.0693716343828903,-0.5065508465186169,0.9258713477706347,1.0586971999123873,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,302
0.6963310241117269,1.2167103217529074,-1.0855668200086457,0.9258713477706347,1.0740115766596303,-0.6551317164805701,-0.043157505098743554,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,234
0.6879587200950991,1.1675974259629018,-0.8925614955119693,0.9258713477706347,1.051040011538766,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,169
0.679586416078471,1.2658232175429132,-0.7960588332636312,0.9258713477706347,1.0740115766596303,-0.6551317164805701,-0.043157505098743554,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,272
0.6963310241117269,1.2658232175429132,-1.37507480675366,0.9258713477706347,1.0893259534068729,-0.5975742253577757,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,453
0.7381925441948666,0.9711458428028787,-1.37507480675366,0.9258713477706347,1.0357256347915234,-0.4133902537648342,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,829
0.8219155843611461,0.6764684680628442,-0.5065508465186169,0.9258713477706347,1.012754069670659,0.024046678768402226,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,934
0.9642447526438213,0.3326781975328039,-0.1205401975252643,0.8798387033498875,1.012754069670659,0.979501031406787,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1017
1.031223184776845,0.2835653017427982,-0.5065508465186169,0.82394192083898,1.051040011538766,0.8528745509366398,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1212
1.0479677928101008,0.23445240595279243,-0.7960588332636312,0.9258713477706347,1.051040011538766,0.5075296041998741,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1284
1.0814570088766127,0.3326781975328039,-0.6995561710152931,0.919295255710528,1.1199547069013585,0.6341560846700216,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1465
1.0730847048599848,0.43090398911281547,-0.5065508465186169,0.9258713477706347,1.150583460395844,0.38090312372972673,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1474
1.031223184776845,0.6273555722728384,-1.471577469001998,0.9258713477706347,1.1812122138903296,-0.18316028927365713,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1077
0.9642447526438213,0.7746942596428557,-1.0855668200086457,0.919295255710528,1.173555025516708,-0.505482239561305,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1273
0.9642447526438213,0.8238071554328614,-1.0855668200086457,0.9258713477706347,1.188869402263951,-0.45943624666306954,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1474
0.9475001446105654,0.8729200512228672,-0.5065508465186169,0.9258713477706347,1.188869402263951,-0.5169937377858639,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1566
0.9140109285440537,0.9711458428028787,0.4584757759647645,0.9110751406353945,1.1965265906375724,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1578
0.8888940164941698,1.0693716343828903,-0.024037535276926314,0.30278662507551934,1.2041837790111938,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1613
0.8721494084609139,1.0693716343828903,-0.9890641577603075,0.7236565169223519,1.188869402263951,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1710
0.8554048004276581,1.0202587385928845,-1.0855668200086457,0.7466728391327255,1.1582406487694654,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1566
0.8386601923944019,1.118484530172896,-0.7960588332636312,0.18606099100862442,1.173555025516708,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1210
0.8302878883777742,1.1675974259629018,-0.21704285977360252,-0.8250131632327897,1.1812122138903296,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1014
0.8302878883777742,1.2658232175429132,-0.7960588332636312,-1.0025676488556723,1.211840967384815,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,764
0.8302878883777742,1.314936113332919,-0.8925614955119693,-1.1982063876438482,1.227155344132058,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,432
0.8135432803445184,1.511387696492942,-1.0855668200086457,-1.411929379597318,1.265441286000165,-0.6551317164805701,0.04548487348624908,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,258
0.8051709763278903,1.511387696492942,-0.9890641577603075,-1.6322284636108944,1.2577840976265435,-0.6551317164805701,0.13412725207124168,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,188
0.7800540642780064,1.5605005922829478,-0.3135455220219407,-1.5171468525590261,1.250126909252922,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,123
0.7633094562447506,1.5605005922829478,-0.4100481842702787,-1.5878398422051736,1.2348125325056793,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,137
0.7549371522281224,1.8060650712329764,-0.4100481842702787,-1.665108923911428,1.2960700394946505,-0.6321087200314524,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,258
0.7549371522281224,1.4622748007029363,-0.1205401975252643,-1.374116850251704,1.2041837790111938,-0.45943624666306954,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,464
0.7884263682946344,1.2658232175429132,0.1689677892197499,-1.1275133979977006,1.173555025516708,-0.11409129992630401,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,725
0.8386601923944019,0.7746942596428557,-0.4100481842702787,-0.45181993882173116,1.0663543882860087,0.31183413438237356,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,813
0.8805217124775417,0.1362266143727809,0.3619731137164263,0.8666865192296739,0.8672674905718526,0.3924146219542856,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1014
0.9056386245274256,0.2835653017427982,0.1689677892197499,0.06111524186659599,0.9438393743080664,0.2542766432595794,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,989
0.8972663205107979,0.3817910933228097,0.3619731137164263,0.41458019009733427,0.9744681278025521,0.34636862905605015,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,754
0.8805217124775417,0.6764684680628442,0.4584757759647645,-1.2409509860345422,1.0663543882860087,0.18520765391222618,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,409
0.8637771044442859,1.2167103217529074,-0.21704285977360252,-1.7884106500384298,1.227155344132058,0.23125364681046165,0.3114120092412269,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,222
0.8051709763278903,1.3640490091229247,0.7479837627097787,-1.7999188111436166,1.2194981557584366,-0.11409129992630401,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,142
0.7633094562447506,1.511387696492942,0.4584757759647645,-1.893628123000138,1.2194981557584366,-0.4133902537648342,0.75462390216619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,322
0.7214479361616107,1.511387696492942,1.2304970739514693,-1.786766627023403,1.188869402263951,-0.4479247484385107,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,520
0.6963310241117269,1.4131619049129305,0.9409890872064551,-1.5746876580849603,1.135269083648601,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,852
0.6879587200950991,1.4622748007029363,-0.024037535276926314,-1.697989384211962,1.1429262720222226,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1073
0.6963310241117269,1.4622748007029363,-0.024037535276926314,-1.7489540976777893,1.150583460395844,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1146
0.7130756321449827,1.4131619049129305,0.6514811004614405,-1.4744022541683321,1.150583460395844,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,988
0.7047033281283549,1.0693716343828903,0.8444864249581169,-0.3844149952056369,1.0433828231651445,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,571
0.679586416078471,1.1675974259629018,0.0724651269714119,-0.7872006338871759,1.051040011538766,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,531
0.6377248959953312,0.72558136385285,0.1689677892197499,0.421156282157441,0.8672674905718526,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,337
0.6209802879620754,1.118484530172896,0.1689677892197499,-0.3334502817398095,0.9821253161761734,-0.6551317164805701,-0.043157505098743554,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,227
0.6126079839454474,1.1675974259629018,-0.3135455220219407,-0.3860590182206636,0.9897825045497948,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,186
0.5958633759121915,1.118484530172896,0.2654704514680881,-0.20357246355270103,0.9591537510553094,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,160
0.5456295518124237,1.2658232175429132,-0.1205401975252643,-0.3038578674693291,0.9591537510553094,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,246
0.4953957277126561,1.4622748007029363,-0.5065508465186169,-1.050244316291446,0.9668109394289306,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,625
0.4702788156627722,1.4622748007029363,-0.3135455220219407,-1.2195786868391951,0.9438393743080664,-0.5630397306840992,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1487
0.5037680317292839,0.922032947012873,-1.0855668200086457,-0.5389531586181457,0.8136671719565028,-0.010487815905274239,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2276
0.6377248959953312,0.3817910933228097,-0.603053508766955,0.4507486964279214,0.7524096649675318,0.6341560846700216,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1185
0.7381925441948666,0.08711371858277517,-0.024037535276926314,0.1696207608583575,0.7217809114730461,1.0025240278559047,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,868
0.9140109285440537,-0.20756365615725933,0.3619731137164263,0.3110067401506528,0.7524096649675318,2.2803003307819374,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,954
1.031223184776845,-0.40401523931728234,-0.024037535276926314,0.44910467341289473,0.7600668533411531,2.6026222810695856,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1083
1.0647124008433568,-0.40401523931728234,2.002518371938174,0.7220124939073252,0.7830384184620174,2.591110782845026,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1069
1.1568077450262642,-0.8951441972173398,1.5200050606964834,0.633235251095884,0.599265897495104,2.5680877863959086,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1092
1.2154138731426598,-1.2389344677473801,0.9409890872064551,0.8518903120944337,0.42315056490181197,2.2227428396591433,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1207
1.2321584811759159,-1.042482884587357,1.0374917494547928,0.8190098517939,0.5686371440006184,1.5320529461856118,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1445
1.207041569126032,-0.7478055098473226,0.8444864249581169,0.9258713477706347,0.7294380998466675,0.7838055615892866,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2056
1.039595488793473,-0.10933786457724784,1.0374917494547928,0.9127191636504212,0.8978962440663382,-0.03351081235439197,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,3277
0.8470324964110301,0.23445240595279243,1.3269997361998076,0.9258713477706347,0.874924678945474,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2489
0.7549371522281224,0.3326781975328039,0.7479837627097787,0.9028550255602611,0.836638737077367,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2232
0.7047033281283549,0.3817910933228097,0.5549784382131023,0.9077870946053411,0.8060099835828815,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,2100
0.6628418080452152,0.3326781975328039,-0.7960588332636312,0.9258713477706347,0.7524096649675318,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1865
0.6126079839454474,0.4800168849028212,-0.5065508465186169,0.8650424962146472,0.7600668533411531,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,1.0,1293
0.5540018558290517,0.72558136385285,-0.5065508465186169,0.7877734145083928,0.7983527952092601,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.5372572477957959,0.6273555722728384,-1.2785721445053218,0.781197322448286,0.7524096649675318,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.4953957277126561,0.7746942596428557,-1.471577469001998,0.7055722637570583,0.7600668533411531,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.487023423696028,0.8729200512228672,-1.1820694822569837,0.7877734145083928,0.7830384184620174,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.45353420762951635,0.9711458428028787,-1.2785721445053218,0.7713331843581259,0.7830384184620174,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.4200449915630044,0.922032947012873,-1.1820694822569837,0.3636154766315069,0.7447524765939104,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.4033003835297485,0.922032947012873,-1.471577469001998,0.5263737551191492,0.7294380998466675,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.4116726875463766,0.8729200512228672,-1.1820694822569837,0.48034111069840185,0.7217809114730461,-0.5630397306840992,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.487023423696028,0.72558136385285,-0.7960588332636312,0.10550386327231662,0.7370952882202889,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.6628418080452152,0.2835653017427982,-0.603053508766955,-0.38112694917558354,0.7370952882202889,0.6456675828945803,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.8219155843611461,-0.20756365615725933,-0.6995561710152931,0.299498579045466,0.6758377812313179,1.3478689745926704,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.9391278405939376,-0.6004668224773053,0.3619731137164263,0.39649593693204066,0.5839515207478612,1.681702423104877,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.9893616646937052,-0.7478055098473226,0.0724651269714119,0.611862951900537,0.5456655788797542,1.3593804728172292,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
1.0647124008433568,-0.8951441972173398,0.7479837627097787,0.4392405353227346,0.52269401375889,1.85437489647326,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
1.1065739209264966,-1.042482884587357,0.5549784382131023,0.5132215709989356,0.46909369514354027,1.5550759426347296,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
1.1065739209264966,-0.7478055098473226,1.0374917494547928,0.5724063995398965,0.6452090277368323,1.2097309958979643,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
1.1316908329763804,-1.1898215719573744,0.7479837627097787,0.8486022660643803,0.39252181140732634,1.1867079994488465,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
1.056340096826729,-0.9933699887973514,1.133994411703131,0.9209392787255547,0.4614365067699189,0.40392612017884444,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.9977339687103333,-0.5022410308972939,-0.3135455220219407,0.9258713477706347,0.6834949696049393,-0.06804530702806856,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.8637771044442859,-0.06022496878724208,0.4584757759647645,0.9258713477706347,0.7753812300883959,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.8135432803445184,-0.011112072997236332,-0.3135455220219407,0.9258713477706347,0.7524096649675318,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
0.7716817602613786,0.1362266143727809,-0.21704285977360252,0.9258713477706347,0.7753812300883959,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0.0,0.0,0.0,1.0,0.0,0
